Program Time [s],Device ID,Accelerometer X Axis,Accelerometer Y axis,Accelerometer Z Axis,Gyroscope X Axis,Gyroscope Y Axis,Gyroscope Z Axis,Magnetometer X Axis,Magnetometer Y Axis,Magnetometer Z Axis,Not Used currently,Not Used currently,Not Used currently
2856.89,0,-1136,-491,4239,887,4276,-1752,-31966,31663,-32404,0,0,0
2856.9,0,-957,-516,4211,963,5084,-2027,-31939,31669,-32431,0,0,0
2856.92,0,-1176,99,3750,-2241,8533,-2415,-31909,31677,-32462,0,0,0
2856.93,0,-888,-680,4281,-5308,9247,-352,-31860,31703,-32513,0,0,0
2856.95,0,-1244,-1056,4054,-1721,4527,539,-31815,31733,-32567,0,0,0
2856.96,0,-1480,-518,4163,488,2319,636,-31792,31739,-32595,0,0,0
2856.98,0,-721,-707,4726,1005,3157,-364,-31781,31735,-32614,0,0,0
2856.99,0,-712,-338,4431,-102,5134,-872,-31764,31732,-32636,0,0,0
2857.01,0,-674,-512,4078,-1037,6037,-1056,-31739,31739,-32671,0,0,0
2857.02,0,-887,-690,3968,-1037,6206,-1015,-31710,31753,-32714,0,0,0
2857.04,0,-551,-798,4317,-1613,2047,1460,-31687,31763,-32753,0,0,0
2857.05,0,-1232,-518,3608,-3427,3571,540,-31674,31765,32762,0,0,0
2857.07,0,-1916,-657,3829,-3114,2470,929,-31659,31777,32740,0,0,0
2857.08,0,-1624,505,4073,-4186,1270,-562,-31651,31783,32722,0,0,0
2857.1,0,-3937,-286,2604,-2559,-2600,-1448,-31649,31796,32719,0,0,0
2857.11,0,-3292,-362,3042,-6733,-3677,-1863,-31659,31819,32732,0,0,0
2857.13,0,-2225,-557,3177,-7728,-5617,-1662,-31674,31858,32758,0,0,0
2857.14,0,-1716,-1114,3006,-7403,-6760,-974,-31699,31902,-32741,0,0,0
2857.16,0,-1798,-1230,2894,-6316,-7058,-646,-31729,31941,-32701,0,0,0
2857.17,0,-1492,-1540,2990,-5852,-6413,-600,-31763,31976,-32658,0,0,0
2857.19,0,-1141,-1722,3046,-3649,-5196,-744,-31794,32007,-32622,0,0,0
2857.2,0,586,-2619,4534,425,-3123,-837,-31824,32032,-32593,0,0,0
2857.22,0,45,-1647,3242,1704,-1413,-689,-31839,32036,-32574,0,0,0
2857.23,0,-311,-1604,3218,46,-387,-485,-31848,32031,-32564,0,0,0
2857.25,0,-1033,-1091,3196,-795,1699,-563,-31852,32033,-32561,0,0,0
2857.26,0,-1416,-1444,3114,-1977,3560,-1424,-31843,32043,-32574,0,0,0
2857.28,0,-1674,-1586,3174,-2274,4583,-2751,-31827,32064,-32598,0,0,0
2857.29,0,-2070,-1036,3942,-2347,5942,-3527,-31809,32096,-32633,0,0,0
2857.31,0,-1727,-1775,4058,-834,6368,-4640,-31784,32130,-32672,0,0,0
2857.32,0,-2014,-1864,3492,-118,7159,-5369,-31763,32168,-32718,0,0,0
2857.34,0,-1436,-1622,3233,1782,7110,-5190,-31738,32206,-32765,0,0,0
2857.35,0,-1697,-1402,3507,-213,6569,-5307,-31717,32240,32729,0,0,0
2857.37,0,-2133,-1906,3722,-142,5117,-5352,-31704,32280,32684,0,0,0
2857.4,0,-2310,-1486,3796,1136,4348,-3359,-31695,32320,32642,0,0,0
2857.4,0,-2392,-772,3318,-1149,3454,-1193,-31687,32346,32616,0,0,0
2857.43,0,-2479,-1084,2659,-6741,4528,78,-31677,32362,32584,0,0,0
2857.43,0,-2010,-1802,2676,-7993,4399,464,-31662,32384,32537,0,0,0
2857.46,0,-747,-3573,4236,-4545,4323,1628,-31647,32408,32487,0,0,0
2857.46,0,-900,-3418,2864,-873,4369,1942,-31631,32409,32447,0,0,0
2857.49,0,-1982,-1838,2806,-1169,4798,267,-31614,32404,32411,0,0,0
2857.49,0,-2034,-1692,2578,-1444,4307,-598,-31603,32405,32375,0,0,0
2857.52,0,-1662,-2311,3160,-1112,3109,-625,-31594,32415,32339,0,0,0
2857.52,0,-1572,-1294,3030,-795,1190,543,-31589,32420,32315,0,0,0
2857.55,0,-1085,-2043,2788,-1021,470,2256,-31586,32420,32301,0,0,0
2857.55,0,-910,-2963,2980,-581,1918,2386,-31578,32406,32296,0,0,0
2857.58,0,-1088,-3429,2518,-268,1307,-1691,-31571,32393,32281,0,0,0
2857.58,0,-2174,-3211,2670,433,509,-2422,-31571,32405,32271,0,0,0
2857.61,0,-2036,-2446,2305,265,2002,-660,-31575,32421,32265,0,0,0
2857.61,0,-2605,-1813,2327,-554,3946,1051,-31573,32426,32249,0,0,0
2857.64,0,-3000,-2044,2353,-187,4009,3077,-31563,32422,32224,0,0,0
2857.64,0,-2570,-2289,1776,528,4736,3865,-31550,32399,32190,0,0,0
2857.67,0,-2809,-2704,1944,-768,4905,4833,-31533,32372,32157,0,0,0
2857.67,0,-3822,-2888,2517,-1105,4089,5691,-31516,32334,32115,0,0,0
2857.7,0,-4140,-4869,1669,-127,3310,3269,-31499,32290,32084,0,0,0
2857.7,0,-3548,-5118,1916,2285,2732,171,-31491,32268,32057,0,0,0
2857.73,0,-3028,-4437,2521,2644,960,-698,-31488,32261,32039,0,0,0
2857.73,0,-2624,-3352,2136,3618,-1024,-692,-31490,32266,32035,0,0,0
2857.76,0,-2177,-2565,1486,5092,-536,1360,-31491,32265,32046,0,0,0
2857.76,0,-2295,-2834,2308,6041,1429,3517,-31490,32249,32058,0,0,0
2857.79,0,-2600,-2924,2743,7143,231,4991,-31484,32213,32055,0,0,0
2857.79,0,-2556,-3360,2366,7282,-2041,4771,-31476,32166,32065,0,0,0
2857.82,0,-3156,-2658,2253,7842,-2536,4031,-31472,32118,32086,0,0,0
2857.82,0,-3171,-1477,2346,8319,-3804,4155,-31469,32076,32117,0,0,0
2857.85,0,-2774,27,2688,8168,-3717,2353,-31471,32030,32150,0,0,0
2857.85,0,-2458,1361,2903,5946,-3102,-275,-31475,31996,32185,0,0,0
2857.88,0,-2267,2476,3412,4327,-2875,-3186,-31480,31990,32214,0,0,0
2857.88,0,-2298,2587,3393,3292,-3081,-4158,-31487,32002,32238,0,0,0
2857.91,0,-2762,2698,3338,1912,-2671,-4105,-31496,32033,32260,0,0,0
2857.91,0,-2569,2729,3428,1651,-4171,-3553,-31504,32062,32283,0,0,0
2857.94,0,-1649,2413,2911,-215,-4732,-3386,-31517,32086,32318,0,0,0
2857.94,0,-1341,3083,3311,-2157,-2530,-1858,-31531,32112,32353,0,0,0
2857.97,0,-1541,2824,3329,-4126,-825,223,-31539,32132,32372,0,0,0
2857.97,0,-1388,1668,2961,-5972,669,1218,-31541,32140,32372,0,0,0
2858,0,-1465,685,2752,-7642,2708,1115,-31537,32146,32361,0,0,0
2858,0,-2257,-546,2846,-8930,2888,293,-31529,32158,32329,0,0,0
2858.03,0,-3370,-2598,2300,-8289,922,-1234,-31523,32174,32300,0,0,0
2858.04,0,-3357,-4282,2350,-7176,105,-2730,-31524,32206,32282,0,0,0
2858.06,0,-3829,-6153,2293,-5524,-862,-3743,-31528,32242,32272,0,0,0
2858.07,0,-3659,-7576,1944,-3556,-1819,-4136,-31535,32284,32269,0,0,0
2858.09,0,-3434,-7917,2342,-1117,-2197,-3744,-31548,32323,32275,0,0,0
2858.1,0,-3037,-7739,2243,1788,-2775,-2533,-31561,32353,32289,0,0,0
2858.12,0,-2337,-7449,2076,4623,-2643,-665,-31570,32368,32311,0,0,0
2858.13,0,-1784,-6400,2047,7239,-2448,329,-31579,32363,32341,0,0,0
2858.15,0,-1223,-4983,2005,9177,-1698,664,-31584,32342,32373,0,0,0
2858.16,0,-1229,-3408,2026,10380,-1020,1118,-31586,32312,32403,0,0,0
2858.18,0,-1255,-2158,2184,11141,-616,500,-31588,32274,32429,0,0,0
2858.19,0,-1972,-88,2611,11086,-895,-608,-31587,32237,32451,0,0,0
2858.21,0,-2085,1363,3091,10403,-1436,-878,-31589,32211,32472,0,0,0
2858.22,0,-2031,2394,3334,8939,-1898,-1559,-31596,32186,32500,0,0,0
2858.24,0,-2062,2769,3220,7002,-2083,-2411,-31601,32168,32523,0,0,0
2858.25,0,-2043,3017,3126,3741,-986,-2648,-31611,32165,32544,0,0,0
2858.27,0,-2052,3354,3540,2197,-1171,-2039,-31622,32172,32559,0,0,0
2858.28,0,-1856,3212,3410,934,-1441,-759,-31626,32178,32569,0,0,0
2858.3,0,-1506,3362,3314,-328,-1420,918,-31633,32182,32579,0,0,0
2858.31,0,-1184,3333,3234,-2297,-1139,2243,-31635,32178,32592,0,0,0
2858.33,0,-802,3312,3083,-4756,298,3195,-31637,32167,32595,0,0,0
2858.34,0,-1145,2742,3105,-6136,1233,4321,-31630,32162,32587,0,0,0
2858.36,0,-1540,1672,2782,-7147,1329,4714,-31623,32148,32575,0,0,0
2858.37,0,-1878,654,2742,-7864,1195,4418,-31610,32137,32558,0,0,0
2858.39,0,-2142,-212,2961,-8957,1410,3624,-31601,32132,32540,0,0,0
2858.4,0,-2950,-1179,3161,-10466,1527,3393,-31592,32132,32521,0,0,0
2858.42,0,-3690,-3009,3122,-11473,1675,3098,-31580,32142,32499,0,0,0
2858.43,0,-4122,-5696,2565,-10520,1367,1313,-31573,32152,32473,0,0,0
2858.45,0,-4506,-7322,2548,-8497,725,-1206,-31567,32174,32451,0,0,0
2858.46,0,-4240,-7934,2462,-5613,9,-2481,-31566,32207,32431,0,0,0
2858.48,0,-3626,-7855,2289,-2400,-1473,-2505,-31570,32242,32423,0,0,0
2858.49,0,-2734,-7450,2445,908,-2658,-2236,-31578,32268,32428,0,0,0
2858.51,0,-2030,-6596,2426,3737,-2528,-2214,-31589,32283,32446,0,0,0
2858.52,0,-1371,-5510,2306,6115,-1858,-2338,-31601,32288,32472,0,0,0
2858.54,0,-1091,-4393,2355,7764,-522,-1856,-31611,32285,32494,0,0,0
2858.55,0,-1131,-3357,2287,8758,1054,-451,-31615,32273,32511,0,0,0
2858.57,0,-1563,-2366,2291,9646,1711,759,-31614,32249,32517,0,0,0
2858.58,0,-2234,-1199,2599,10608,685,2606,-31607,32212,32521,0,0,0
2858.6,0,-1786,-227,2644,11646,-785,3848,-31600,32157,32530,0,0,0
2858.61,0,-1432,485,2414,11636,-995,2554,-31598,32090,32546,0,0,0
2858.63,0,-1357,1371,2488,10009,-687,-185,-31597,32034,32563,0,0,0
2858.64,0,-1688,2616,3017,8538,-381,-2162,-31598,32000,32573,0,0,0
2858.66,0,-1768,3658,3159,6802,-1693,-3242,-31603,31989,32582,0,0,0
2858.69,0,-2332,4233,3514,4224,-2150,-2013,-31608,31987,32599,0,0,0
2858.69,0,-2310,4373,3629,1940,-2303,563,-31617,31987,32615,0,0,0
2858.72,0,-1455,4077,3503,-338,-2227,2790,-31625,31976,32632,0,0,0
2858.72,0,-752,3718,3486,-2132,-1270,3595,-31630,31957,32647,0,0,0
2858.75,0,-478,3185,3306,-3739,-9,3132,-31633,31939,32659,0,0,0
2858.75,0,-725,2737,3256,-5044,969,2812,-31632,31928,32658,0,0,0
2858.78,0,-859,2528,3257,-6089,1759,2991,-31627,31927,32651,0,0,0
2858.78,0,-1002,2286,3099,-7600,2484,3443,-31620,31926,32639,0,0,0
2858.81,0,-1479,1328,3009,-8810,3249,3646,-31610,31928,32618,0,0,0
2858.81,0,-2024,-86,2538,-10119,3767,3005,-31599,31934,32592,0,0,0
2858.84,0,-2878,-1371,2464,-10175,3926,1896,-31584,31949,32563,0,0,0
2858.84,0,-3732,-2714,2845,-9984,3359,1097,-31572,31966,32533,0,0,0
2858.87,0,-4258,-4336,2840,-9727,3232,328,-31561,31992,32502,0,0,0
2858.87,0,-4858,-6162,2946,-8511,2574,-472,-31550,32019,32471,0,0,0
2858.9,0,-4889,-6764,2498,-5928,1988,-1074,-31542,32049,32447,0,0,0
2858.9,0,-4649,-7524,2944,-3481,827,-1493,-31539,32072,32427,0,0,0
2858.93,0,-3500,-6780,3248,-559,-2566,-2241,-31538,32095,32418,0,0,0
2858.93,0,-2456,-5530,2832,1712,-2694,-2650,-31547,32115,32434,0,0,0
2858.96,0,-2203,-4655,3190,3489,-2279,-1875,-31558,32127,32456,0,0,0
2858.96,0,-1791,-4062,3153,5507,-2166,-1200,-31567,32131,32473,0,0,0
2858.99,0,-2127,-3583,3198,7762,-2075,-343,-31574,32123,32496,0,0,0
2858.99,0,-2038,-2840,2782,9429,-2697,929,-31583,32100,32521,0,0,0
2859.02,0,-1506,-2162,2524,10380,-2820,1788,-31588,32061,32545,0,0,0
2859.02,0,-1028,-1511,1896,9602,-2558,1274,-31596,32014,32575,0,0,0
2859.05,0,-1344,-428,2332,9037,-1819,477,-31602,31972,32596,0,0,0
2859.05,0,-1631,636,2454,8407,-1441,344,-31609,31931,32613,0,0,0
2859.08,0,-1366,1446,2738,7560,-1187,112,-31613,31899,32625,0,0,0
2859.08,0,-1182,2351,2915,6375,-739,-533,-31616,31873,32634,0,0,0
2859.11,0,-1190,3219,3226,4639,-267,-1521,-31618,31853,32641,0,0,0
2859.11,0,-1152,3750,3424,2541,177,-2011,-31618,31847,32642,0,0,0
2859.14,0,-1041,4172,3631,174,426,-1335,-31618,31852,32638,0,0,0
2859.14,0,-595,4016,3537,-2169,528,-38,-31615,31863,32636,0,0,0
2859.17,0,-399,3908,3615,-4636,1232,636,-31614,31873,32630,0,0,0
2859.17,0,-415,3500,3622,-6472,1863,1664,-31611,31884,32622,0,0,0
2859.2,0,-808,2924,3471,-7915,1929,2540,-31604,31896,32609,0,0,0
2859.2,0,-1364,2223,3358,-9524,2180,3860,-31597,31903,32594,0,0,0
2859.23,0,-1698,1063,3196,-11123,2371,4556,-31589,31906,32577,0,0,0
2859.23,0,-2529,-744,2905,-12257,3209,3814,-31579,31910,32558,0,0,0
2859.26,0,-3428,-2991,2482,-12249,3643,1017,-31567,31922,32533,0,0,0
2859.26,0,-4322,-4638,2476,-10953,3048,-2080,-31555,31955,32503,0,0,0
2859.29,0,-4161,-6061,2424,-9160,1917,-4457,-31549,32004,32476,0,0,0
2859.3,0,-3629,-6544,2550,-7198,1500,-5834,-31549,32065,32452,0,0,0
2859.32,0,-3805,-6871,2555,-4322,369,-5331,-31552,32133,32433,0,0,0
2859.33,0,-3472,-6764,2642,-1089,-1363,-3866,-31558,32186,32422,0,0,0
2859.35,0,-3154,-6276,2657,1833,-2650,-1862,-31567,32220,32431,0,0,0
2859.36,0,-2542,-5688,2642,4375,-3308,-582,-31578,32227,32451,0,0,0
2859.38,0,-1660,-5312,2409,6823,-3219,-505,-31587,32219,32482,0,0,0
2859.39,0,-1167,-4541,2334,8795,-2151,-1036,-31597,32199,32514,0,0,0
2859.41,0,-1217,-3641,2233,10327,-1205,-1436,-31606,32178,32543,0,0,0
2859.42,0,-1571,-2552,2482,11520,-854,-722,-31612,32151,32563,0,0,0
2859.44,0,-1505,-1628,2641,12631,-1719,326,-31619,32115,32581,0,0,0
2859.45,0,-1192,-858,2441,12787,-1857,1667,-31622,32070,32608,0,0,0
2859.47,0,-1160,-197,2544,12130,-1257,2255,-31625,32008,32628,0,0,0
2859.48,0,-1209,296,2631,10904,-205,2153,-31625,31946,32644,0,0,0
2859.51,0,-1375,1000,2742,9478,582,1723,-31623,31891,32649,0,0,0
2859.51,0,-1487,1647,3067,7690,1087,558,-31622,31843,32644,0,0,0
2859.53,0,-1889,2135,3265,5883,1252,-93,-31617,31810,32638,0,0,0
2859.54,0,-2120,2308,3186,3950,818,1011,-31612,31788,32625,0,0,0
2859.56,0,-1861,1899,3359,2755,310,2736,-31608,31766,32617,0,0,0
2859.57,0,-1213,1256,3222,2776,-389,4078,-31607,31734,32615,0,0,0
2859.59,0,-1068,782,3004,3606,-169,4711,-31609,31695,32615,0,0,0
2859.6,0,-1196,1624,3144,4040,17,3252,-31613,31649,32613,0,0,0
2859.62,0,-1587,2986,3269,3516,132,1062,-31615,31608,32609,0,0,0
2859.63,0,-1766,4220,3148,1376,79,-1098,-31614,31588,32604,0,0,0
2859.65,0,-2106,5131,3754,-1259,425,-2420,-31611,31593,32605,0,0,0
2859.66,0,-2327,5619,3701,-3430,-228,-1814,-31609,31614,32601,0,0,0
2859.68,0,-1796,5552,3517,-5182,-1525,-785,-31609,31639,32608,0,0,0
2859.69,0,-1102,4838,2979,-7102,-2072,-916,-31615,31662,32622,0,0,0
2859.71,0,-1047,3877,2746,-9356,-705,-709,-31622,31696,32642,0,0,0
2859.72,0,-1323,2588,2400,-11313,535,-186,-31625,31735,32653,0,0,0
2859.74,0,-1943,1216,2418,-12366,1250,645,-31624,31778,32651,0,0,0
2859.75,0,-2297,-499,2598,-12789,1203,1010,-31621,31820,32649,0,0,0
2859.77,0,-2810,-2318,2851,-12905,1415,921,-31617,31859,32638,0,0,0
2859.78,0,-3303,-4557,2674,-12687,1847,218,-31613,31903,32630,0,0,0
2859.8,0,-4024,-6620,2927,-10944,2320,-891,-31608,31949,32612,0,0,0
2859.81,0,-4374,-8296,2842,-8157,1459,-2325,-31600,31996,32594,0,0,0
2859.83,0,-3988,-8856,2852,-4457,447,-3458,-31598,32043,32575,0,0,0
2859.84,0,-3305,-8329,3134,-849,-734,-3972,-31600,32085,32568,0,0,0
2859.86,0,-2607,-7185,3252,2880,-2894,-3543,-31608,32118,32570,0,0,0
2859.87,0,-1600,-6162,2787,5763,-3022,-2011,-31622,32133,32592,0,0,0
2859.89,0,-1000,-5043,2709,8452,-2983,-775,-31635,32127,32620,0,0,0
2859.9,0,-439,-4083,2452,10314,-1909,267,-31645,32098,32650,0,0,0
2859.92,0,-660,-3051,2319,11635,-904,1439,-31651,32055,32674,0,0,0
2859.95,0,-837,-2296,2352,13169,-859,2502,-31653,31999,32689,0,0,0
2859.95,0,-761,-1285,2037,14408,-1398,2531,-31655,31926,32702,0,0,0
2859.98,0,-618,82,1866,14138,-1151,1861,-31656,31849,32713,0,0,0
2859.98,0,-851,1824,2160,13161,-486,75,-31658,31779,32719,0,0,0
2860.01,0,-1349,3640,2383,11080,43,-2986,-31660,31724,32715,0,0,0
2860.01,0,-2053,5360,2844,7727,441,-5122,-31656,31701,32708,0,0,0
2860.04,0,-2653,6502,3314,4481,-297,-5187,-31650,31707,32702,0,0,0
2860.04,0,-2584,6837,3494,1519,-1395,-3737,-31648,31729,32701,0,0,0
2860.07,0,-2124,6747,3302,-1351,-1966,-1385,-31651,31750,32706,0,0,0
2860.07,0,-1323,6484,2978,-4772,-1660,866,-31660,31765,32720,0,0,0
2860.1,0,-871,5788,3229,-6892,-1156,3509,-31666,31777,32732,0,0,0
2860.1,0,-350,4725,2749,-8022,-486,4685,-31674,31782,32745,0,0,0
2860.13,0,-328,4164,2472,-9299,561,5039,-31677,31779,32748,0,0,0
2860.13,0,-584,3732,2491,-10646,1099,5991,-31679,31781,32751,0,0,0
2860.16,0,-771,2323,2212,-12381,2298,6427,-31676,31785,32750,0,0,0
2860.16,0,-1626,356,2389,-13266,3428,5394,-31669,31792,32738,0,0,0
2860.19,0,-2648,-1704,2295,-13440,2946,3417,-31658,31806,32720,0,0,0
2860.19,0,-4086,-3818,2681,-13426,2947,1984,-31647,31840,32703,0,0,0
2860.22,0,-5069,-5765,2804,-12862,2006,976,-31635,31878,32684,0,0,0
2860.22,0,-5554,-7944,2918,-11143,770,-329,-31627,31920,32667,0,0,0
2860.25,0,-4741,-8989,2866,-8423,-858,-2091,-31624,31969,32657,0,0,0
2860.25,0,-3606,-9108,2975,-4709,-1474,-2626,-31630,32014,32656,0,0,0
2860.28,0,-3213,-8421,3184,-538,-2442,-2163,-31638,32054,32665,0,0,0
2860.28,0,-2453,-6696,3022,2835,-3198,-719,-31649,32069,32680,0,0,0
2860.31,0,-1431,-5460,2775,5155,-2597,490,-31661,32063,32703,0,0,0
2860.31,0,-1000,-4007,2658,7009,-874,1209,-31672,32036,32723,0,0,0
2860.34,0,-1179,-3060,2639,8364,130,2072,-31674,31995,32737,0,0,0
2860.34,0,-1669,-2092,2541,8824,888,2889,-31672,31944,32740,0,0,0
2860.37,0,-2156,-1478,2773,9172,13,3304,-31667,31886,32737,0,0,0
2860.37,0,-1989,-667,2550,9356,-1369,2776,-31666,31823,32735,0,0,0
2860.4,0,-1712,-27,2639,9297,-2256,1112,-31671,31764,32742,0,0,0
2860.4,0,-1490,1170,2710,9011,-2668,-700,-31680,31714,32754,0,0,0
2860.43,0,-1223,2844,2938,8845,-3900,-1862,-31690,31679,32767,0,0,0
2860.43,0,-853,3660,3358,7376,-3401,-2010,-31704,31655,-32751,0,0,0
2860.46,0,-724,3747,3676,5129,-2607,-1244,-31717,31635,-32735,0,0,0
2860.46,0,-574,3598,3530,3488,-2543,-212,-31726,31621,-32725,0,0,0
2860.49,0,49,3489,3064,1242,-2199,698,-31736,31607,-32711,0,0,0
2860.49,0,984,3298,3187,-942,-1180,1247,-31747,31596,-32699,0,0,0
2860.52,0,1546,3397,3239,-1960,742,1999,-31752,31591,-32690,0,0,0
2860.52,0,1731,3114,2912,-2890,3206,3380,-31750,31588,-32694,0,0,0
2860.55,0,1758,2669,2897,-3753,6013,5686,-31740,31578,-32710,0,0,0
2860.58,0,1348,1744,2587,-4235,8696,7319,-31722,31555,-32744,0,0,0
2860.58,0,-338,224,2445,-4481,10379,8174,-31695,31524,32742,0,0,0
2860.59,0,-1606,-836,2681,-4549,10098,8087,-31665,31485,32680,0,0,0
2860.61,0,-3703,-1518,2548,-3427,9845,7699,-31644,31445,32618,0,0,0
2860.62,0,-5601,-1303,2698,-2262,8101,6976,-31625,31400,32554,0,0,0
2860.64,0,-7514,-1002,3392,-1520,6137,6227,-31614,31357,32504,0,0,0
2860.65,0,-8404,-199,4296,-1308,3689,4455,-31608,31319,32466,0,0,0
2860.67,0,-8280,395,4458,-2012,1860,2906,-31609,31288,32440,0,0,0
2860.68,0,-7778,494,4578,-2922,350,1664,-31612,31272,32433,0,0,0
2860.7,0,-7068,163,4701,-3368,-1973,615,-31614,31269,32440,0,0,0
2860.71,0,-6758,-269,3847,-3315,-3826,-467,-31620,31271,32465,0,0,0
2860.73,0,-5258,-514,3508,-2916,-4967,-1905,-31630,31282,32494,0,0,0
2860.74,0,-3759,-553,3141,-2411,-4231,-3308,-31640,31303,32535,0,0,0
2860.76,0,-3530,-565,3403,-1761,-4446,-4354,-31647,31335,32570,0,0,0
2860.77,0,-2845,-477,3071,-1219,-5656,-4739,-31651,31369,32598,0,0,0
2860.79,0,-2150,-454,3109,-627,-7287,-4633,-31664,31405,32641,0,0,0
2860.8,0,-1648,-538,2678,-71,-7510,-4596,-31683,31442,32689,0,0,0
2860.82,0,-1380,-897,2612,397,-7508,-4787,-31705,31472,32739,0,0,0
2860.83,0,-1218,-1103,2483,929,-7845,-5154,-31729,31503,-32750,0,0,0
2860.85,0,-678,-1158,2484,522,-7385,-4903,-31754,31534,-32703,0,0,0
2860.86,0,-746,-910,2543,903,-6609,-4216,-31783,31562,-32657,0,0,0
2860.88,0,-554,-610,2958,1039,-5906,-4164,-31810,31586,-32623,0,0,0
2860.89,0,-363,-454,3024,1198,-5429,-3884,-31835,31608,-32588,0,0,0
2860.91,0,-218,-351,3261,1246,-4759,-3877,-31856,31625,-32556,0,0,0
2860.92,0,-196,-228,3551,918,-4685,-4016,-31877,31645,-32532,0,0,0
2860.97,0,-196,-274,3578,589,-4397,-3869,-31899,31665,-32506,0,0,0
2860.97,0,-789,-459,3594,852,-4747,-3423,-31921,31686,-32485,0,0,0
2860.97,0,-467,-407,3320,888,-3981,-2600,-31942,31702,-32459,0,0,0
2860.98,0,232,-459,3210,1158,-3160,-1917,-31962,31712,-32440,0,0,0
2861,0,650,-720,3622,1640,-2212,-1965,-31979,31718,-32426,0,0,0
2861.01,0,693,-433,4528,1301,-2545,-2024,-31990,31722,-32416,0,0,0
2861.03,0,1250,-379,4008,1040,-3097,-2528,-32000,31725,-32402,0,0,0
2861.04,0,1662,-34,3749,725,-2695,-3429,-32017,31734,-32389,0,0,0
2861.06,0,2084,256,3471,-254,-1894,-3663,-32031,31751,-32377,0,0,0
2861.07,0,2314,492,3684,-564,-1030,-2736,-32041,31773,-32366,0,0,0
2861.09,0,2756,430,3626,-693,-76,-1239,-32046,31790,-32360,0,0,0
2861.1,0,3143,483,3526,-814,1455,118,-32047,31802,-32362,0,0,0
2861.12,0,3315,459,3410,-705,3277,1239,-32039,31807,-32370,0,0,0
2861.13,0,3038,438,3124,-687,4914,2297,-32020,31805,-32387,0,0,0
2861.15,0,2402,308,3309,-605,5662,3213,-31991,31795,-32409,0,0,0
2861.16,0,2217,272,2966,-610,5790,3996,-31959,31781,-32439,0,0,0
2861.18,0,2200,166,2537,-1040,8105,3995,-31929,31761,-32469,0,0,0
2861.21,0,1373,-130,2871,-1175,9622,3195,-31889,31744,-32516,0,0,0
2861.21,0,642,-423,2806,-1380,9483,2650,-31839,31731,-32569,0,0,0
2861.24,0,531,-147,2574,-1617,9997,2618,-31796,31719,-32625,0,0,0
2861.24,0,176,332,2457,-2364,12076,3120,-31749,31713,-32688,0,0,0
2861.27,0,-1025,-228,2502,-3399,13064,3261,-31698,31704,-32762,0,0,0
2861.27,0,-1312,-496,2430,-4160,13003,2928,-31650,31697,32686,0,0,0
2861.3,0,-1293,-551,1350,-3944,15654,3894,-31601,31691,32598,0,0,0
2861.3,0,-3390,-1424,1300,-3892,15948,4013,-31556,31680,32490,0,0,0
2861.33,0,-6046,-2323,1227,-2272,12340,4242,-31518,31662,32374,0,0,0
2861.33,0,-6013,-1852,1563,-1098,11480,4427,-31494,31639,32280,0,0,0
2861.36,0,-4960,-1025,1979,-918,11041,3677,-31478,31608,32192,0,0,0
2861.36,0,-5359,73,2133,-1191,11089,3119,-31468,31585,32105,0,0,0
2861.39,0,-8340,257,1957,-898,8739,4495,-31462,31563,32020,0,0,0
2861.39,0,-9781,-371,1291,-413,4997,7289,-31466,31529,31953,0,0,0
2861.42,0,-10381,-1372,1376,594,2335,8489,-31477,31471,31916,0,0,0
2861.42,0,-8338,-1441,1789,1374,93,4561,-31487,31407,31895,0,0,0
2861.45,0,-7244,-478,2111,713,-423,-1112,-31498,31372,31894,0,0,0
2861.45,0,-7204,-120,2486,-134,-1354,-5624,-31498,31383,31893,0,0,0
2861.48,0,-6706,-414,2463,-368,-2236,-6801,-31488,31420,31902,0,0,0
2861.48,0,-6119,-359,2190,-117,-3640,-6094,-31477,31477,31920,0,0,0
2861.51,0,-6033,-590,2221,457,-5432,-4337,-31469,31526,31948,0,0,0
2861.51,0,-5824,-562,2086,1101,-7064,-1997,-31464,31558,31990,0,0,0
2861.54,0,-5003,-477,2008,1289,-7803,-306,-31468,31574,32044,0,0,0
2861.54,0,-4405,-628,2021,1372,-7786,97,-31474,31570,32101,0,0,0
2861.57,0,-3965,-788,2093,1301,-7375,-325,-31484,31564,32162,0,0,0
2861.57,0,-3594,-803,2225,1527,-7104,-1221,-31494,31563,32215,0,0,0
2861.6,0,-3872,-759,2202,1991,-7395,-2019,-31505,31568,32267,0,0,0
2861.6,0,-3882,-403,2381,2441,-8084,-2037,-31517,31574,32320,0,0,0
2861.63,0,-3179,-530,2134,2407,-8839,-1742,-31533,31584,32379,0,0,0
2861.63,0,-2040,-443,2213,2103,-8205,-1686,-31553,31589,32439,0,0,0
2861.66,0,-1842,-544,2910,1660,-7752,-2157,-31572,31595,32496,0,0,0
2861.66,0,-2340,-266,2950,2217,-8101,-2162,-31592,31604,32549,0,0,0
2861.69,0,-2443,-268,2752,2340,-8522,-2098,-31617,31611,32603,0,0,0
2861.69,0,-2040,-211,2396,2295,-7890,-2381,-31645,31615,32658,0,0,0
2861.72,0,-1149,155,3120,2135,-6866,-3373,-31671,31625,32707,0,0,0
2861.72,0,-1028,666,3399,1324,-5853,-3927,-31696,31638,32750,0,0,0
2861.75,0,-844,624,3514,886,-5638,-3728,-31716,31661,-32748,0,0,0
