Program Time [s],Connection ID,Time High,Time Low,Low-g Accelerometer X,Low-g Accelerometer Y,Low-g Accelerometer Z,Roll,Pitch,Yaw,Magnetometer X,Magnetometer Y,Magnetometer Z,High-g Accelerometer X,High-g Accelerometer Y,High-g Accelerometer Z
3719.32,0,58,18369,276,-562,-4062,240,373,-104,32168,28686,-32762,-3,-3,0
3719.32,0,58,18384,337,-571,-3970,204,275,-90,32182,28690,-32768,-5,-8,0
3719.35,0,58,18399,299,-578,-3888,153,-31,-82,32190,28694,32762,-3,-1,0
3719.35,0,58,18414,275,-553,-3965,55,-213,-66,32194,28693,32756,-1,-3,0
3719.38,0,58,18429,337,-523,-4095,-60,21,-34,32200,28686,32754,-3,-6,0
3719.38,0,58,18445,358,-541,-3997,48,120,8,32207,28684,32754,-2,-1,0
3719.41,0,58,18459,222,-581,-3881,208,-153,-28,32213,28684,32756,-1,-3,0
3719.41,0,58,18475,166,-560,-3964,216,-282,-48,32212,28686,32751,-2,-8,0
3719.44,0,58,18490,133,-590,-4072,96,-157,-64,32211,28676,32746,-5,-6,0
3719.45,0,58,18505,203,-575,-4112,98,139,-114,32216,28672,32742,-3,-5,0
3719.47,0,58,18520,308,-550,-3983,94,346,-145,32234,28670,32740,-3,-2,0
3719.48,0,58,18536,420,-492,-3860,135,299,-85,32256,28676,32736,-2,-3,0
3719.5,0,58,18551,317,-565,-3894,242,-151,-42,32266,28681,32730,-3,-5,0
3719.51,0,58,18566,250,-586,-4026,151,-227,-38,32264,28679,32724,-1,-3,0
3719.53,0,58,18581,248,-612,-4054,41,-60,-10,32264,28670,32722,-6,-6,0
3719.54,0,58,18596,239,-612,-4046,73,133,-13,32269,28668,32718,-1,-2,0
3719.56,0,58,18612,315,-559,-3990,61,190,-6,32276,28668,32717,-2,-3,0
3719.57,0,58,18626,361,-567,-3926,69,14,22,32279,28671,32716,-3,-8,0
3719.59,0,58,18642,322,-576,-3945,32,-185,20,32278,28671,32718,-1,-1,0
3719.6,0,58,18657,219,-570,-4018,-1,-198,6,32279,28669,32716,-3,-1,0
3719.62,0,58,18672,237,-549,-4046,7,-9,6,32276,28667,32715,-3,-6,0
3719.63,0,58,18688,307,-532,-4035,32,156,34,32275,28665,32718,-1,-4,0
3719.65,0,58,18703,385,-484,-3940,-13,76,45,32276,28670,32719,-5,-1,0
3719.66,0,58,18718,367,-534,-3911,65,-188,69,32274,28672,32719,-3,-1,0
3719.68,0,58,18733,164,-789,-4008,406,-490,26,32269,28672,32718,-3,-2,0
3719.69,0,58,18748,103,-714,-4166,75,0,50,32264,28666,32721,-2,-5,0
3719.71,0,58,18763,294,-501,-3802,-531,282,48,32259,28666,32720,-1,-9,0
3719.72,0,58,18779,303,-516,-3982,-44,-105,25,32258,28670,32724,-2,-2,0
3719.74,0,58,18793,261,-559,-4103,297,-192,2,32258,28669,32730,-1,-1,0
3719.75,0,58,18809,157,-617,-3930,97,-117,-6,32255,28670,32729,-2,-1,0
3719.77,0,58,18824,267,-570,-3904,41,-12,-12,32254,28669,32724,-1,-1,0
3719.78,0,58,18839,263,-566,-4161,64,114,6,32252,28668,32726,-4,-3,0
3719.8,0,58,18855,292,-586,-3874,-39,22,-2,32253,28669,32727,-2,-1,0
3719.81,0,58,18870,299,-590,-3854,33,-238,5,32255,28672,32727,-6,-3,0
3719.83,0,58,18885,227,-573,-4116,151,-113,3,32254,28670,32727,-1,-5,0
3719.84,0,58,18900,228,-592,-4056,-19,85,-4,32253,28669,32731,-1,-2,0
3719.86,0,58,18915,270,-578,-3917,-15,40,-3,32256,28670,32727,-2,-3,0
3719.87,0,58,18930,258,-576,-3932,133,-111,-22,32257,28670,32726,0,-1,0
3719.89,0,58,18946,262,-582,-4016,72,-18,-14,32259,28669,32723,-2,-2,0
3719.9,0,58,18960,317,-564,-4015,1,17,-4,32258,28670,32723,-4,-2,0
3719.92,0,58,18976,302,-556,-3972,63,-10,3,32261,28670,32724,-6,-3,0
3719.93,0,58,18991,251,-577,-3966,89,-118,-3,32262,28669,32723,-2,-7,0
3719.95,0,58,19006,219,-591,-4030,46,-111,-2,32260,28668,32723,-2,-5,0
3719.96,0,58,19022,225,-586,-4029,-9,12,-12,32263,28668,32722,-2,-12,0
3719.98,0,58,19037,246,-582,-3992,25,29,-27,32263,28667,32723,-1,-6,0
3719.99,0,58,19052,310,-565,-3995,111,25,-23,32266,28667,32725,-2,-3,0
3720.01,0,58,19067,311,-580,-3980,80,-22,27,32267,28669,32720,1,-5,0
3720.02,0,58,19082,269,-585,-3968,-21,-92,15,32268,28669,32720,-3,-1,0
3720.04,0,58,19097,254,-567,-4000,2,-30,10,32271,28665,32720,-3,5,0
3720.07,0,58,19113,279,-571,-4010,60,-1,-3,32268,28667,32720,-1,-4,0
3720.07,0,58,19127,270,-572,-4010,42,7,14,32270,28665,32719,-4,-6,0
3720.1,0,58,19143,270,-587,-3996,55,-53,8,32269,28667,32721,-2,-5,0
3720.1,0,58,19158,270,-592,-3973,23,-45,28,32266,28666,32723,-4,-5,0
3720.13,0,58,19173,265,-572,-3980,-25,-52,26,32268,28667,32719,-2,-4,0
3720.13,0,58,19189,264,-562,-4013,17,-38,2,32266,28666,32722,-2,-7,0
3720.16,0,58,19203,273,-570,-3981,91,-7,11,32266,28666,32717,0,-5,0
3720.16,0,58,19219,274,-587,-3967,40,-71,0,32266,28667,32723,-3,-6,0
3720.19,0,58,19234,263,-578,-3992,-16,-38,-1,32264,28667,32720,-3,-5,0
3720.19,0,58,19249,268,-575,-3985,44,-44,7,32264,28668,32722,-3,-5,0
3720.22,0,58,19264,258,-577,-3986,45,-60,-1,32264,28665,32721,-1,-3,0
3720.22,0,58,19280,263,-572,-3989,34,-38,17,32263,28666,32724,-3,-4,0
3720.25,0,58,19294,282,-582,-3991,42,-18,10,32262,28666,32720,-2,-6,0
3720.25,0,58,19310,288,-577,-3980,12,-57,23,32259,28665,32721,-3,-4,0
3720.28,0,58,19326,257,-576,-3984,6,-94,13,32260,28665,32722,-7,-5,0
3720.28,0,58,19340,263,-574,-4021,55,-52,16,32259,28667,32721,-2,-2,0
3720.31,0,58,19356,257,-590,-3993,30,-35,7,32260,28665,32722,-5,-5,0
3720.31,0,58,19370,274,-580,-3989,20,-38,20,32258,28667,32723,-7,-2,0
3720.34,0,58,19386,259,-578,-3972,32,-61,9,32259,28668,32723,-6,-9,0
3720.34,0,58,19401,257,-576,-3962,58,-65,5,32258,28669,32725,-3,-5,0
3720.37,0,58,19416,258,-577,-4001,13,-51,27,32255,28668,32725,-6,-4,0
3720.37,0,58,19431,281,-576,-4013,20,-34,23,32255,28667,32725,-1,-3,0
3720.41,0,58,19447,277,-564,-3972,-11,-33,32,32255,28669,32725,-7,-1,0
3720.41,0,58,19461,276,-570,-3990,11,-69,29,32253,28669,32726,-4,-4,0
3720.43,0,58,19477,264,-574,-3993,-14,-71,58,32252,28667,32729,-1,-4,0
3720.43,0,58,19493,270,-568,-3986,-16,-53,27,32247,28670,32730,-3,-4,0
3720.46,0,58,19507,247,-578,-4010,-11,-64,39,32244,28665,32728,-2,-1,0
3720.46,0,58,19523,256,-567,-4008,9,-56,30,32241,28670,32733,-5,-3,0
3720.49,0,58,19537,286,-570,-3990,-17,8,40,32239,28670,32734,-5,-8,0
3720.49,0,58,19553,276,-565,-3967,-28,-47,38,32235,28672,32738,-3,-5,0
3720.52,0,58,19568,271,-568,-3973,-41,-79,27,32231,28673,32739,-3,-3,0
3720.52,0,58,19583,247,-561,-3987,-20,-132,40,32225,28673,32741,-2,-5,0
3720.55,0,58,19598,231,-555,-4006,-14,-114,38,32222,28672,32741,-3,-5,0
3720.55,0,58,19614,252,-559,-4028,-27,-27,25,32218,28673,32745,-2,-3,0
3720.58,0,58,19628,276,-570,-3985,10,-13,31,32214,28673,32745,-2,-1,0
3720.58,0,58,19644,270,-565,-3994,-2,-115,32,32211,28678,32749,-4,-4,0
3720.61,0,58,19660,204,-550,-3918,-19,-226,28,32205,28677,32749,-3,-5,0
3720.61,0,58,19674,183,-596,-4071,72,-187,24,32199,28678,32756,-4,-1,0
3720.64,0,58,19690,222,-555,-3985,4,19,15,32196,28676,32756,-5,-1,0
3720.64,0,58,19704,264,-573,-4004,-47,98,34,32195,28674,32755,-1,-1,0
3720.67,0,58,19720,266,-553,-3990,66,-53,2,32191,28679,32759,-2,-5,0
3720.68,0,58,19735,237,-572,-3993,41,-105,1,32191,28681,32759,-3,-6,0
3720.7,0,58,19750,252,-564,-4009,9,-63,19,32191,28680,32759,-1,-5,0
3720.71,0,58,19765,246,-560,-4008,15,14,12,32191,28679,32759,-5,-3,0
3720.73,0,58,19781,273,-552,-3978,28,-1,5,32190,28677,32759,-3,-7,0
3720.74,0,58,19796,253,-562,-3973,58,-118,20,32190,28681,32758,-1,-9,0
3720.77,0,58,19811,247,-553,-4001,-9,-70,9,32188,28679,32760,-2,-1,0
3720.77,0,58,19827,208,-596,-4054,49,-113,11,32186,28678,32760,-4,-7,0
3720.79,0,58,19841,233,-563,-3920,21,38,-16,32186,28680,32763,-3,-8,0
3720.8,0,58,19857,298,-518,-4012,4,12,11,32185,28681,32760,-2,-6,0
3720.83,0,58,19871,260,-546,-4026,75,-93,2,32187,28680,32760,-2,-2,0
3720.83,0,58,19887,245,-567,-3986,69,-86,10,32186,28678,32761,-1,-7,0
3720.85,0,58,19902,252,-563,-4018,12,-31,9,32183,28679,32760,-2,-5,0
3720.86,0,58,19917,260,-552,-4003,26,-1,11,32183,28680,32762,-6,-1,0
3720.88,0,58,19932,231,-566,-3966,48,-77,3,32185,28682,32763,-5,-8,0
3720.89,0,58,19948,236,-563,-3956,18,-90,-18,32184,28682,32762,-5,-3,0
3720.91,0,58,19963,249,-556,-4044,-5,21,16,32183,28680,32763,-1,-1,0
3720.92,0,58,19978,261,-560,-3996,28,-30,9,32183,28678,32759,-1,-3,0
3720.94,0,58,19994,245,-559,-3938,50,-89,-1,32181,28678,32761,-2,-3,0
3720.95,0,58,20008,232,-552,-4006,40,-53,12,32182,28681,32763,-6,-3,0
3720.97,0,58,20024,239,-566,-4012,41,-5,7,32181,28680,32763,-4,-3,0
3720.98,0,58,20038,258,-557,-3992,53,-41,-5,32183,28682,32763,-1,-4,0
3721,0,58,20054,252,-557,-3986,45,-68,0,32182,28682,32762,0,-5,0
3721.01,0,58,20069,251,-566,-3992,37,-41,8,32182,28684,32763,-7,-6,0
3721.03,0,58,20084,258,-563,-3989,0,-38,11,32180,28681,32761,-3,-5,0
3721.04,0,58,20099,256,-544,-3976,40,-59,-6,32181,28680,32762,-4,-4,0
3721.06,0,58,20115,254,-555,-3997,76,-67,20,32180,28682,32763,-4,-5,0
3721.07,0,58,20130,242,-574,-4017,50,-37,2,32182,28681,32764,-4,-5,0
3721.12,0,58,20145,253,-555,-3972,-13,-11,13,32180,28679,32761,-3,-6,0
3721.12,0,58,20161,254,-540,-3984,46,-46,7,32182,28681,32762,-1,-3,0
3721.12,0,58,20175,258,-557,-3985,63,-53,-3,32183,28682,32762,-5,-2,0
3721.15,0,58,20193,245,-572,-4008,33,-54,-8,32181,28683,32764,-2,-1,0
3721.15,0,58,20205,242,-552,-4008,16,-19,7,32182,28680,32762,-2,-8,0
3721.16,0,58,20221,249,-557,-3977,72,-27,2,32180,28683,32762,-1,-2,0
3721.19,0,58,20236,246,-566,-3984,24,-57,-10,32180,28683,32764,-3,-3,0
3721.19,0,58,20251,245,-562,-4001,28,-32,-5,32180,28684,32766,-3,-2,0
3721.21,0,58,20266,261,-557,-3999,22,-45,-2,32179,28681,32762,-1,-8,0
3721.22,0,58,20282,253,-557,-3986,51,-56,1,32181,28679,32761,-4,-4,0
3721.24,0,58,20297,248,-554,-3999,52,-56,-1,32181,28682,32764,-2,-5,0
3721.25,0,58,20312,242,-564,-3998,31,-32,15,32179,28682,32764,-3,-1,0
3721.27,0,58,20328,256,-557,-3987,37,-21,13,32179,28682,32763,-1,-2,0
3721.3,0,58,20342,263,-555,-3997,52,-47,8,32179,28679,32764,-1,-7,0
3721.3,0,58,20358,240,-563,-3991,47,-33,7,32180,28682,32761,-5,-4,0
3721.33,0,58,20372,255,-558,-4001,41,-24,3,32179,28683,32762,-4,-2,0
3721.33,0,58,20388,253,-560,-4006,44,-35,5,32180,28682,32765,-3,-2,0
3721.36,0,58,20403,251,-556,-3972,52,-64,2,32178,28683,32764,-1,-2,0
3721.36,0,58,20418,243,-558,-4006,45,-58,1,32178,28684,32767,-5,-2,0
3721.39,0,58,20434,250,-558,-4000,21,-27,12,32177,28683,32763,-3,-1,0
3721.39,0,58,20449,254,-552,-3984,54,-31,8,32180,28682,32765,-2,-1,0
3721.43,0,58,20464,245,-558,-3998,54,-55,-10,32180,28682,32764,-3,-1,0
3721.43,0,58,20479,253,-561,-3995,25,-30,1,32180,28683,32765,-4,-5,0
3721.45,0,58,20495,250,-554,-3985,14,-29,3,32180,28684,32765,-4,-1,0
3721.45,0,58,20509,252,-556,-3992,40,-9,9,32179,28682,32765,-1,-5,0
3721.48,0,58,20525,250,-559,-3998,65,-61,-3,32180,28681,32764,-1,-9,0
3721.48,0,58,20539,253,-562,-3996,6,-30,1,32179,28682,32765,-2,-2,0
3721.51,0,58,20555,253,-553,-3982,41,-31,4,32178,28681,32764,-1,-2,0
3721.51,0,58,20570,249,-560,-3995,64,-61,1,32179,28683,32766,-4,-4,0
3721.54,0,58,20585,254,-561,-3983,34,-40,-11,32178,28682,32765,-6,-5,0
3721.54,0,58,20601,258,-559,-4016,52,-25,-8,32180,28681,32763,-2,-5,0
3721.57,0,58,20616,253,-556,-3986,28,-35,-7,32178,28680,32765,-3,-3,0
3721.57,0,58,20631,254,-554,-3978,51,-38,21,32178,28683,32766,-6,-2,0
3721.6,0,58,20646,252,-561,-4008,76,-53,1,32180,28680,32763,-4,-5,0
3721.6,0,58,20662,251,-554,-3983,36,-44,8,32177,28682,32767,-7,-2,0
3721.63,0,58,20676,253,-558,-4000,38,-39,1,32178,28681,32764,-3,-3,0
3721.63,0,58,20692,249,-562,-3999,60,-42,-5,32178,28681,32766,-1,-1,0
3721.67,0,58,20706,253,-561,-3982,28,-41,5,32180,28681,32763,-1,-5,0
3721.67,0,58,20722,251,-558,-3985,32,-55,-2,32179,28681,32764,-7,-7,0
3721.69,0,58,20737,252,-554,-3997,57,-40,-4,32178,28682,32765,-4,-3,0
3721.69,0,58,20752,252,-554,-4002,61,-43,5,32179,28683,-32768,-1,-7,0
3721.72,0,58,20768,253,-557,-3998,29,-21,9,32177,28682,32764,-3,-6,0
3721.72,0,58,20783,254,-560,-3996,60,-20,12,32178,28680,32765,-3,-5,0
3721.75,0,58,20798,253,-558,-3983,30,-49,-8,32176,28685,32767,-3,-2,0
3721.75,0,58,20813,247,-555,-3993,32,-29,2,32178,28680,32765,-5,-4,0
3721.78,0,58,20828,250,-556,-4001,40,-25,4,32176,28681,32766,-5,-1,0
3721.78,0,58,20843,251,-560,-3981,27,-48,-4,32178,28682,32763,-5,-4,0
3721.81,0,58,20859,251,-548,-3993,11,-31,-8,32177,28680,32764,-5,-2,0
3721.81,0,58,20873,249,-559,-3998,44,-50,2,32177,28681,32764,-3,-2,0
3721.84,0,58,20889,242,-560,-3997,30,-31,5,32177,28680,32766,-2,-6,0
3721.84,0,58,20905,250,-561,-3988,51,-41,3,32177,28684,32764,-5,-5,0
3721.87,0,58,20919,258,-566,-3990,59,-56,0,32176,28684,-32768,-9,-3,0
3721.87,0,58,20935,250,-552,-3984,41,-72,6,32177,28685,32766,-3,-6,0
3721.9,0,58,20950,250,-550,-4000,63,-68,2,32178,28683,32767,3,-5,0
3721.9,0,58,20965,247,-561,-3998,39,-18,-20,32177,28682,-32768,-5,-4,0
3721.93,0,58,20980,249,-566,-3981,18,-37,-4,32178,28681,32764,-5,-4,0
3721.94,0,58,20995,254,-559,-4000,40,-54,13,32175,28684,-32767,-3,-2,0
3721.96,0,58,21010,249,-560,-3991,43,-40,1,32176,28680,32767,-3,-2,0
3721.97,0,58,21026,251,-558,-3989,41,-35,4,32177,28683,32766,-3,-6,0
3722,0,58,21040,254,-561,-3998,48,-38,6,32177,28683,32767,-3,-5,0
3722,0,58,21056,251,-557,-3986,50,-50,13,32176,28683,32765,-1,-5,0
3722.02,0,58,21072,248,-558,-4000,18,-35,8,32176,28686,32764,-4,-4,0
3722.03,0,58,21086,245,-556,-4008,46,-22,4,32177,28683,32766,-3,-4,0
3722.05,0,58,21102,246,-561,-3992,27,-33,0,32175,28684,32765,-5,-8,0
3722.06,0,58,21117,260,-558,-3993,11,-38,-4,32175,28684,32766,-1,-6,0
3722.08,0,58,21132,255,-557,-3993,28,-40,5,32177,28682,-32768,-1,-5,0
3722.09,0,58,21147,249,-556,-3984,26,-28,1,32176,28680,32766,-2,-5,0
3722.11,0,58,21162,246,-554,-3992,38,-44,2,32176,28683,32765,-2,-1,0
3722.12,0,58,21177,255,-558,-4007,28,-45,3,32177,28684,32763,-1,-6,0
3722.14,0,58,21193,247,-556,-3992,54,-38,-4,32177,28686,32765,-1,-3,0
3722.15,0,58,21208,246,-556,-3991,46,-34,0,32177,28681,32765,1,-4,0
3722.17,0,58,21223,254,-560,-4008,34,-39,17,32175,28684,32767,-1,-5,0
3722.18,0,58,21239,244,-557,-3985,54,-37,3,32175,28683,-32768,-4,-3,0
3722.2,0,58,21253,253,-550,-3992,49,-20,8,32175,28683,32764,-1,-3,0
3722.21,0,58,21269,251,-553,-4009,47,-27,6,32177,28686,-32768,-1,-1,0
3722.23,0,58,21284,246,-554,-3984,51,-53,10,32176,28682,32766,-1,-5,0
3722.24,0,58,21299,248,-553,-4001,47,14,-3,32177,28683,32766,-3,-1,0
3722.26,0,58,21314,249,-564,-3992,21,-31,-14,32176,28681,32764,-1,-7,0
3722.27,0,58,21329,251,-560,-3973,49,-41,-11,32177,28683,32765,-4,-2,0
3722.29,0,58,21344,252,-560,-4012,41,-21,-11,32177,28682,32763,-5,-3,0
3722.3,0,58,21360,253,-556,-3990,40,-19,5,32177,28682,32766,-3,-6,0
3722.32,0,58,21375,256,-556,-3984,55,-45,7,32178,28684,32765,-1,-6,0
3722.33,0,58,21390,249,-560,-3996,24,-38,19,32177,28681,32767,-3,4,0
3722.35,0,58,21406,253,-558,-3998,13,-34,23,32177,28683,32766,-2,-1,0
3722.36,0,58,21420,251,-553,-3986,31,-20,2,32175,28684,32767,-2,-3,0
3722.38,0,58,21436,262,-551,-4000,49,-32,1,32177,28685,32767,-1,-5,0
3722.39,0,58,21451,266,-559,-3999,17,-45,7,32177,28683,32767,-5,-5,0
3722.41,0,58,21466,263,-561,-3983,31,-42,6,32176,28684,32766,-1,-2,0
3722.42,0,58,21481,258,-548,-4029,31,-55,7,32176,28683,32764,-6,-3,0
3722.44,0,58,21496,254,-548,-3986,26,-33,-5,32173,28683,32765,-4,-6,0
3722.45,0,58,21512,252,-566,-3979,79,-77,13,32175,28681,32767,-3,-3,0
3722.47,0,58,21527,243,-559,-4007,12,-55,-4,32173,28682,32767,-3,-5,0
3722.5,0,58,21542,267,-557,-3994,17,-22,31,32173,28681,32766,-1,-4,0
3722.5,0,58,21557,225,-562,-4006,70,-91,12,32174,28683,32766,-3,-7,0
3722.53,0,58,21573,239,-536,-3998,27,-52,1,32173,28683,-32766,-2,-3,0
3722.53,0,58,21587,232,-559,-3994,61,-45,-11,32173,28682,32767,-5,-1,0
3722.56,0,58,21603,249,-551,-4046,62,-15,-1,32174,28685,32767,-1,-3,0
3722.56,0,58,21618,261,-556,-3955,40,5,9,32173,28683,32767,-4,-1,0
3722.59,0,58,21633,256,-556,-3969,75,-44,-6,32175,28685,32767,2,-3,0
3722.59,0,58,21648,268,-564,-4002,54,-39,-4,32173,28682,32767,-3,-3,0
3722.62,0,58,21663,259,-569,-3969,23,-31,9,32174,28684,-32768,-3,-2,0
3722.62,0,58,21678,244,-562,-3987,38,-42,4,32177,28683,32765,-5,-4,0
3722.65,0,58,21694,255,-559,-4004,41,-34,3,32173,28684,32767,-5,-4,0
3722.65,0,58,21709,251,-560,-3981,-3,-45,8,32176,28682,32766,-1,-3,0
3722.68,0,58,21724,246,-549,-3999,22,-78,2,32175,28682,-32768,-1,-2,0
3722.68,0,58,21740,247,-552,-4008,49,-27,9,32174,28681,-32767,-1,-2,0
3722.71,0,58,21754,254,-551,-3991,56,-16,1,32174,28683,32767,13,-1,0
3722.71,0,58,21770,257,-557,-3999,41,-47,-4,32173,28683,-32766,-4,-3,0
3722.74,0,58,21785,267,-553,-3988,26,-44,-6,32174,28681,32764,-1,-4,0
3722.74,0,58,21800,254,-558,-3994,35,-42,-16,32175,28686,-32767,-2,-2,0
3722.77,0,58,21815,254,-558,-4006,35,-23,-1,32174,28683,32764,-1,-3,0
3722.77,0,58,21830,257,-556,-3989,31,-36,-5,32173,28680,32766,-1,-1,0
3722.8,0,58,21846,253,-558,-3988,18,-53,3,32174,28682,32765,-3,-4,0
3722.8,0,58,21861,252,-557,-3987,32,-41,2,32175,28682,-32768,-3,-9,0
3722.83,0,58,21876,261,-552,-3993,37,-20,-4,32174,28681,32766,-3,-3,0
3722.83,0,58,21891,247,-554,-3980,62,-82,8,32174,28683,-32767,-3,-6,0
3722.87,0,58,21907,253,-553,-4022,35,-27,5,32175,28681,32761,-2,-2,0
3722.87,0,58,21921,249,-569,-3993,46,-35,2,32174,28683,-32768,-6,-1,0
3722.89,0,58,21937,425,-553,-3867,46,66,63,32173,28682,-32768,-2,-5,0
3722.89,0,58,21952,627,-442,-3430,-48,100,220,32178,28693,-32766,0,-6,0
3722.92,0,58,21967,79,-548,-3464,330,-1552,101,32192,28707,-32763,-4,-5,0
3722.92,0,58,21982,-152,-592,-4814,365,-1535,3,32205,28695,32766,-6,-5,0
3722.95,0,58,21997,-140,-825,-4987,72,494,-28,32192,28668,32763,-5,-9,0
3722.95,0,58,22012,314,-720,-3825,-435,1421,2,32184,28666,32761,-1,-3,0
3722.98,0,58,22028,510,-569,-3501,-367,229,-69,32204,28686,-32765,-1,-4,0
3722.98,0,58,22043,386,-511,-3782,-224,-599,-60,32215,28700,-32761,-2,-6,0
3723.01,0,58,22058,234,-536,-4064,-274,-470,-29,32192,28687,-32762,-4,-5,0
3723.01,0,58,22074,172,-545,-4143,-486,-295,-77,32166,28674,-32764,-1,-7,0
3723.04,0,58,22088,165,-399,-4209,-240,-60,-13,32153,28662,-32762,-1,-5,0
3723.04,0,58,22104,168,-453,-4064,161,125,10,32150,28664,-32756,-1,-1,0
3723.07,0,58,22119,191,-531,-3944,153,207,17,32144,28669,-32753,-5,-6,0
3723.07,0,58,22134,285,-518,-3902,-6,-16,27,32139,28673,-32756,-2,-3,0
3723.1,0,58,22150,255,-498,-3913,122,-153,23,32141,28674,-32758,-6,-5,0
3723.1,0,58,22164,213,-534,-4013,159,-107,21,32142,28675,-32756,-2,-3,0
3723.13,0,58,22180,218,-550,-4066,0,-51,29,32142,28673,-32759,-1,-1,0
3723.13,0,58,22195,205,-533,-3990,17,-61,21,32142,28675,-32756,-3,-8,0
3723.16,0,58,22210,216,-526,-3938,85,-49,31,32145,28675,-32754,-5,-5,0
3723.17,0,58,22225,226,-552,-3970,13,-131,19,32145,28676,-32755,-2,-1,0
3723.19,0,58,22241,218,-544,-4016,-26,-122,13,32145,28679,-32755,-1,-4,0
3723.2,0,58,22255,215,-515,-4009,-30,-69,24,32146,28675,-32753,-1,-1,0
3723.22,0,58,22271,218,-522,-4027,8,-118,12,32145,28677,-32755,-1,-6,0
3723.23,0,58,22286,194,-493,-3925,1,-57,19,32145,28674,-32757,-6,-5,0
3723.25,0,58,22301,230,-564,-3979,180,-80,14,32144,28675,-32753,-1,-1,0
3723.26,0,58,22316,206,-541,-4075,-56,-98,10,32143,28675,-32753,-3,-7,0
3723.28,0,58,22331,214,-543,-4030,-83,-101,8,32142,28673,-32754,-1,-5,0
3723.29,0,58,22347,233,-525,-4010,-42,-45,17,32142,28671,-32752,-2,-6,0
3723.31,0,58,22362,218,-511,-3960,-32,-92,0,32145,28669,-32753,-2,-1,0
3723.32,0,58,22377,216,-510,-3977,-55,-82,20,32144,28669,-32751,-1,-3,0
3723.34,0,58,22392,214,-527,-3980,-14,-121,21,32140,28667,-32752,-1,-5,0
3723.35,0,58,22408,193,-515,-4052,-74,-127,20,32140,28667,-32750,-3,-5,0
3723.37,0,58,22422,192,-513,-4043,-47,-50,17,32138,28666,-32747,-1,-4,0
3723.38,0,58,22438,217,-513,-3978,36,-9,5,32139,28665,-32747,-1,-5,0
3723.4,0,58,22453,221,-514,-3971,31,-43,20,32139,28667,-32745,1,-8,0
3723.41,0,58,22468,215,-507,-3985,-30,-92,34,32137,28668,-32748,-2,-5,0
3723.43,0,58,22483,202,-520,-3988,-7,-104,44,32138,28662,-32751,-1,-3,0
3723.44,0,58,22498,202,-513,-4018,-23,-73,29,32136,28664,-32745,-3,-6,0
3723.46,0,58,22514,183,-498,-4021,3,-69,21,32137,28663,-32746,-2,-2,0
3723.47,0,58,22529,195,-497,-3998,26,-41,5,32138,28661,-32747,-4,-3,0
3723.49,0,58,22544,214,-513,-4015,42,-25,19,32139,28662,-32746,-2,-4,0
3723.5,0,58,22559,221,-521,-3973,4,-59,22,32140,28662,-32747,-1,-2,0
3723.52,0,58,22575,216,-514,-3977,-18,-74,21,32139,28664,-32747,-1,-2,0
3723.53,0,58,22589,201,-512,-3984,15,-130,5,32138,28660,-32749,-1,-3,0
3723.55,0,58,22605,188,-485,-4026,-24,-69,24,32137,28662,-32744,-1,-1,0
3723.56,0,58,22620,175,-498,-4027,58,-85,7,32136,28661,-32745,-3,-3,0
3723.58,0,58,22635,194,-515,-4035,74,-32,-1,32137,28658,-32744,-1,-5,0
3723.59,0,58,22651,215,-523,-3986,3,-5,5,32138,28659,-32743,-5,-6,0
3723.61,0,58,22665,212,-524,-3975,-4,-77,11,32140,28661,-32742,-3,-4,0
3723.62,0,58,22681,200,-518,-4002,0,-87,12,32140,28657,-32744,-3,-3,0
3723.64,0,58,22696,182,-505,-4032,-27,-87,-5,32138,28657,-32740,-3,-1,0
3723.65,0,58,22711,197,-505,-4045,23,1,-8,32139,28653,-32744,-2,-9,0
3723.67,0,58,22726,210,-501,-3983,22,-21,-5,32137,28655,-32742,-1,-5,0
3723.68,0,58,22742,207,-490,-3985,40,-71,-4,32138,28658,-32742,-4,-3,0
3723.7,0,58,22756,200,-491,-4010,79,-66,17,32137,28656,-32741,-2,-6,0
3723.71,0,58,22772,189,-514,-4014,47,-6,3,32138,28656,-32740,-4,-1,0
3723.73,0,58,22787,196,-510,-4017,40,-17,4,32138,28656,-32739,-2,-3,0
3723.74,0,58,22802,202,-509,-3988,48,-14,16,32138,28656,-32737,-1,-3,0
3723.76,0,58,22818,226,-516,-3965,21,-43,-7,32137,28657,-32742,-6,-7,0
3723.79,0,58,22832,203,-499,-3995,-18,-83,7,32139,28657,-32741,-3,-1,0
3723.79,0,58,22848,182,-488,-4020,23,-72,3,32137,28654,-32743,-1,-4,0
3723.82,0,58,22863,204,-496,-4040,88,-40,8,32138,28653,-32743,-6,-1,0
3723.82,0,58,22878,205,-515,-4018,69,-15,15,32139,28652,-32741,-5,-6,0
3723.85,0,58,22893,207,-512,-3972,20,-23,20,32139,28655,-32740,-3,-5,0
3723.85,0,58,22909,204,-487,-3981,21,-50,10,32139,28654,-32740,-7,-6,0
3723.88,0,58,22923,196,-494,-4033,78,-51,4,32140,28655,-32740,-3,0,0
3723.88,0,58,22939,200,-515,-4017,65,-17,-6,32138,28655,-32740,-1,-2,0
3723.91,0,58,22954,183,-504,-4030,93,-23,4,32140,28654,-32742,-3,-8,0
3723.91,0,58,22969,189,-500,-4023,121,-12,-1,32139,28656,-32740,-3,-2,0
